beta_PEOlig2018para beta_PEOlig2018perp delta_PEOlig2018para    delta_PEOlig2018perp    delta_PEOlig2018	beta_PEOlig2018 energy_PEOlig2018
0	0	3.879628334720378e+19	3.897848645948518e+19	3.891775208872472e+19	0	0
4.344338943473483e-13	4.344338943473483e-13	3.879628334706264e+19	3.897848645934338e+19	3.891775208858314e+19	4.344338943473483e-13	1.0408341e-13
8.688677886946966e-13	8.688677886946966e-13	3.87962833469215e+19	3.897848645920158e+19	3.891775208844155e+19	8.688677886946966e-13	2.0816682e-13
1.737735577389393e-12	1.737735577389393e-12	3.879628334663922e+19	3.897848645891797e+19	3.891775208815839e+19	1.737735577389393e-12	4.1633363e-13
3.475471154778787e-12	3.475471154778787e-12	3.879628334607466e+19	3.897848645835076e+19	3.891775208759207e+19	3.475471154778787e-12	8.3266727e-13
6.950942309557573e-12	6.950942309557573e-12	3.879628334494555e+19	3.897848645721634e+19	3.891775208645941e+19	6.950942309557573e-12	1.6653345e-12
1.390188461911515e-11	1.390188461911515e-11	3.879628334268731e+19	3.89784864549475e+19	3.89177520841941e+19	1.390188461911515e-11	3.3306691e-12
2.780376923823029e-11	2.780376923823029e-11	3.879628333817083e+19	3.897848645040981e+19	3.891775207966348e+19	2.780376923823029e-11	6.6613381e-12
5.560753847646059e-11	5.560753847646059e-11	3.879628332913788e+19	3.897848644133443e+19	3.891775207060224e+19	5.560753847646059e-11	1.3322676e-11
1.112150769529212e-10	1.112150769529212e-10	3.879628331107196e+19	3.897848642318367e+19	3.891775205247977e+19	1.112150769529212e-10	2.6645353e-11
2.224301539058423e-10	2.224301539058423e-10	3.879628327494015e+19	3.897848638688217e+19	3.891775201623482e+19	2.224301539058423e-10	5.3290705e-11
4.448603078116847e-10	4.448603078116847e-10	3.879628320267651e+19	3.897848631427914e+19	3.891775194374493e+19	4.448603078116847e-10	1.0658141e-10
8.897206156233694e-10	8.897206156233694e-10	3.879628305814922e+19	3.897848616907311e+19	3.891775179876514e+19	8.897206156233694e-10	2.1316282e-10
1.779441231246739e-09	1.779441231246739e-09	3.879628276909466e+19	3.897848587866103e+19	3.891775150880557e+19	1.779441231246739e-09	4.2632564e-10
3.558882462493477e-09	3.558882462493477e-09	3.879628219098554e+19	3.897848529783688e+19	3.891775092888643e+19	3.558882462493477e-09	8.5265128e-10
7.117764924986955e-09	7.117764924986955e-09	3.87962810347673e+19	3.897848413618856e+19	3.891774976904814e+19	7.117764924986955e-09	1.7053026e-09
1.423552984997391e-08	1.423552984997391e-08	3.879627872233082e+19	3.897848181289193e+19	3.891774744937157e+19	1.423552984997391e-08	3.4106051e-09
2.847105969994782e-08	2.847105969994782e-08	3.879627409745786e+19	3.897847716629869e+19	3.891774281001841e+19	2.847105969994782e-08	6.8212103e-09
5.694211939989564e-08	5.694211939989564e-08	3.879626484771193e+19	3.89784678731122e+19	3.89177335313121e+19	5.694211939989564e-08	1.3642421e-08
1.138842387997913e-07	1.138842387997913e-07	3.879624634822007e+19	3.897844928673921e+19	3.89177149738995e+19	1.138842387997913e-07	2.7284841e-08
2.277684775995826e-07	2.277684775995826e-07	3.879620934923635e+19	3.897841211399323e+19	3.891767785907427e+19	2.277684775995826e-07	5.4569682e-08
4.555369551991651e-07	4.555369551991651e-07	3.879613535126893e+19	3.897833776850127e+19	3.891760362942382e+19	4.555369551991651e-07	1.0913936e-07
9.110739103983302e-07	9.110739103983302e-07	3.879598735533407e+19	3.897818907751736e+19	3.891745517012292e+19	9.110739103983302e-07	2.1827873e-07
1.82214782079666e-06	1.82214782079666e-06	3.879569136346434e+19	3.897789169554954e+19	3.891715825152114e+19	1.82214782079666e-06	4.3655746e-07
3.644295641593321e-06	3.644295641593321e-06	3.879509937972489e+19	3.897729693161388e+19	3.891656441431756e+19	3.644295641593321e-06	8.7311491e-07
7.288591283186642e-06	7.288591283186642e-06	3.879391541224601e+19	3.897610740374258e+19	3.891537673991039e+19	7.288591283186642e-06	1.7462298e-06
1.457718256637328e-05	1.457718256637328e-05	3.879154747728823e+19	3.897372834799999e+19	3.891300139109607e+19	1.457718256637328e-05	3.4924597e-06
2.915436513274657e-05	2.915436513274657e-05	3.878681160737269e+19	3.89689702365148e+19	3.890825069346742e+19	2.915436513274657e-05	6.9849193e-06
5.830873026549313e-05	5.830873026549313e-05	3.877733986754159e+19	3.895945401354441e+19	3.889874929821014e+19	5.830873026549313e-05	1.3969839e-05
0.0001166174605309863	0.0001166174605309863	3.875839638787939e+19	3.894042156760364e+19	3.887974650769555e+19	0.0001166174605309863	2.7939677e-05
0.0002332349210619725	0.0002332349210619725	3.872050942855499e+19	3.890235667572209e+19	3.884174092666639e+19	0.0002332349210619725	5.5879354e-05
0.0004664698421239451	0.0004664698421239451	3.864473550990619e+19	3.8826226891959e+19	3.876572976460806e+19	0.0004664698421239451	0.00011175871
0.0009329396842478902	0.0009329396842478902	3.849318767260859e+19	3.867396732443281e+19	3.861370744049141e+19	0.0009329396842478902	0.00022351742
0.00186587936849578	0.00186587936849578	3.81900919980134e+19	3.836944818938044e+19	3.830966279225809e+19	0.00186587936849578	0.00044703484
0.003731758736991561	0.003731758736991561	3.758390064882301e+19	3.77604099192757e+19	3.770157349579147e+19	0.003731758736991561	0.00089406967
0.007463517473983121	0.007463517473983121	3.637151795044224e+19	3.65423333790662e+19	3.648539490285822e+19	0.007463517473983121	0.0017881393
0.01492703494796624	0.01492703494796624	3.39467525536807e+19	3.410618029864722e+19	3.405303771699171e+19	0.01492703494796624	0.0035762787
0.02985406989593248	0.02985406989593248	2.909722176015761e+19	2.923387413780926e+19	2.918832334525871e+19	0.02985406989593248	0.0071525574
0.05970813979186497	0.05970813979186497	1.939816017311143e+19	1.948926181613334e+19	1.94588946017927e+19	0.05970813979186497	0.014305115
0.1194162795837299	0.1194162795837299	36999019077632	37172781498368	37114860691456	0.1194162795837299	0.028610229
0.1194163934680774	0.1194163934680774	18214.36779350212	18299.91281877466	18271.39781035047	0.1194163934680774	0.057220459
0.1194163934680774	0.1194163934680774	4553.158989283114	4574.545189068514	4567.416455806715	0.1194163934680774	0.11444092
0.1194163934680774	0.1194163934680774	1137.908054695066	1143.254603613925	1141.472420640972	0.1194163934680774	0.22888184
0.1194163934680774	0.1194163934680774	284.1354089033259	285.4720481778087	285.0265017529811	0.1194163934680774	0.45776367
0.1194163934680774	0.1194163934680774	70.73150353329194	71.06566567974352	70.95427829759299	0.1194163934680774	0.91552734
0.1194163934680774	0.1194163934680774	17.41873494042603	17.5022778377335	17.47443020529768	0.1194163934680774	1.8310547
0.1194163934680774	0.1194163934680774	4.124363172068179	4.14525126233637	4.138288565580306	0.1194163934680774	3.6621094
